Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30,Column31,Column32,Column33,Column34,Column35,Column36,Column37,Column38,Column39,Column40,Column41,Column42,Column43,Column44,Column45,Column46,Column47,Column48,Column49,Column50,Column51,Column52,Column53,Column54,Column55,Column56,Column57,Column58,Column59,Column60,Column61,Column62,Column63,Column64,Column65,Column66,Column67,Column68,Column69,Column70,Column71,Column72,Column73,Column74,Column75,Column76,Column77,Column78,Column79,Column80,Column81
20211228,900475,21,0,1,D04,Demo Logistics,5010,Demo Freight-in,V006,Demo Vendor Prairie,Q5,Taxable purchase 10%,327130,29739,1,D04,Demo Logistics,2000,Demo Accounts Payable,V006,Demo Vendor Prairie,00,Out of scope,327130,0,Synthetic demo purchase on account 900475,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20211228120000,V006,Demo Vendor Prairie,,,,,,,V006,Demo Vendor Prairie,,,,,,,,,,,,,,,
20211230,900482,21,0,1,D01,Demo Sales,1200,Demo Accounts Receivable,C007,Demo Customer Grove,00,Out of scope,458500,0,1,D01,Demo Sales,4020,Demo Other Operating Revenue,C007,Demo Customer Grove,B5,Taxable sale 10%,458500,41682,Synthetic demo credit sale 900482,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20211230120000,C007,Demo Customer Grove,,,,,,,C007,Demo Customer Grove,,,,,,,,,,,,,,,
20211230,900504,21,0,1,D01,Demo Sales,1100,Demo Central Ordinary Deposit,B001,Demo Central Bank,00,Out of scope,389920,0,1,D01,Demo Sales,1200,Demo Accounts Receivable,C003,Demo Customer Cobalt,00,Out of scope,389920,0,Synthetic demo customer receipt 900504,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20211230120000,B001,Demo Central Bank,,,,,,,C003,Demo Customer Cobalt,,,,,,,,,,,,,,,
20211231,900487,21,0,1,D04,Demo Logistics,2000,Demo Accounts Payable,V006,Demo Vendor Prairie,00,Out of scope,340340,0,1,D04,Demo Logistics,1110,Demo North Current Deposit,B002,North Demo Bank,00,Out of scope,340340,0,Synthetic demo vendor settlement 900487,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20211231120000,V006,Demo Vendor Prairie,,,,,,,B002,North Demo Bank,,,,,,,,,,,,,,,
20211231,900488,21,0,1,D05,Demo Digital Services,6040,Demo Communication,V001,Demo Vendor Keystone,Q5,Taxable purchase 10%,39860,3624,1,D05,Demo Digital Services,1120,Demo Harbor Ordinary Deposit,B003,Harbor Demo Bank,00,Out of scope,39860,0,Synthetic demo operating expense 900488,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20211231120000,V001,Demo Vendor Keystone,,,,,,,B003,Harbor Demo Bank,,,,,,,,,,,,,,,
20220101,900588,21,0,1,D02,Demo Administration,6140,Demo Vehicle Expense,V001,Demo Vendor Keystone,Q5,Taxable purchase 10%,161750,14705,1,D02,Demo Administration,1100,Demo Central Ordinary Deposit,B001,Demo Central Bank,00,Out of scope,161750,0,Synthetic demo operating expense 900588,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220101120000,V001,Demo Vendor Keystone,,,,,,,B001,Demo Central Bank,,,,,,,,,,,,,,,
20220102,900584,21,0,1,D06,Demo Management,2200,Demo Short-term Loans,,,00,Out of scope,328410,0,1,D06,Demo Management,1120,Demo Harbor Ordinary Deposit,B003,Harbor Demo Bank,00,Out of scope,746400,0,Synthetic demo financing settlement 900584,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220102120000,,,,,,,,,B003,Harbor Demo Bank,,,,,,,,,,,,,,,
20220102,900584,21,0,1,D06,Demo Management,6070,Demo Bank Fees,B003,Harbor Demo Bank,00,Out of scope,186600,0,,,,,,,,,,,,Synthetic demo financing settlement 900584,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220102120000,B003,Harbor Demo Bank,,,,,,,,,,,,,,,,,,,,,,,
20220102,900584,21,0,1,D06,Demo Management,7000,Demo Taxes and Dues,,,P0,Non-taxable purchase,231390,0,,,,,,,,,,,,Synthetic demo financing settlement 900584,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220102120000,,,,,,,,,,,,,,,,,,,,,,,,,
20220103,900535,21,0,1,D04,Demo Logistics,5010,Demo Freight-in,V006,Demo Vendor Prairie,Q5,Taxable purchase 10%,376950,34268,1,D04,Demo Logistics,2000,Demo Accounts Payable,V006,Demo Vendor Prairie,00,Out of scope,376950,0,Synthetic demo purchase on account 900535,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220103120000,V006,Demo Vendor Prairie,,,,,,,V006,Demo Vendor Prairie,,,,,,,,,,,,,,,
20220104,900534,21,0,1,D01,Demo Sales,1100,Demo Central Ordinary Deposit,B001,Demo Central Bank,00,Out of scope,252020,0,1,D01,Demo Sales,1200,Demo Accounts Receivable,C003,Demo Customer Cobalt,00,Out of scope,252020,0,Synthetic demo customer receipt 900534,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220104120000,B001,Demo Central Bank,,,,,,,C003,Demo Customer Cobalt,,,,,,,,,,,,,,,
20220104,900583,21,0,1,D01,Demo Sales,1110,Demo North Current Deposit,B002,North Demo Bank,00,Out of scope,181110,0,1,D01,Demo Sales,1200,Demo Accounts Receivable,C010,Demo Customer Juniper,00,Out of scope,181110,0,Synthetic demo customer receipt 900583,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220104120000,B002,North Demo Bank,,,,,,,C010,Demo Customer Juniper,,,,,,,,,,,,,,,
20220105,900573,21,0,1,D01,Demo Sales,1100,Demo Central Ordinary Deposit,B001,Demo Central Bank,00,Out of scope,335470,0,1,D01,Demo Sales,1200,Demo Accounts Receivable,C010,Demo Customer Juniper,00,Out of scope,335470,0,Synthetic demo customer receipt 900573,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220105120000,B001,Demo Central Bank,,,,,,,C010,Demo Customer Juniper,,,,,,,,,,,,,,,
20220106,900563,21,0,1,D01,Demo Sales,1120,Demo Harbor Ordinary Deposit,B003,Harbor Demo Bank,00,Out of scope,86730,0,1,D01,Demo Sales,1200,Demo Accounts Receivable,C010,Demo Customer Juniper,00,Out of scope,86730,0,Synthetic demo customer receipt 900563,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220106120000,B003,Harbor Demo Bank,,,,,,,C010,Demo Customer Juniper,,,,,,,,,,,,,,,
20220106,900572,21,0,1,D06,Demo Management,2200,Demo Short-term Loans,,,00,Out of scope,377580,0,1,D06,Demo Management,1120,Demo Harbor Ordinary Deposit,B003,Harbor Demo Bank,00,Out of scope,726130,0,Synthetic demo financing settlement 900572,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220106120000,,,,,,,,,B003,Harbor Demo Bank,,,,,,,,,,,,,,,
20220106,900572,21,0,1,D06,Demo Management,6070,Demo Bank Fees,B003,Harbor Demo Bank,00,Out of scope,7260,0,,,,,,,,,,,,Synthetic demo financing settlement 900572,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220106120000,B003,Harbor Demo Bank,,,,,,,,,,,,,,,,,,,,,,,
20220106,900572,21,0,1,D06,Demo Management,7000,Demo Taxes and Dues,,,P0,Non-taxable purchase,341290,0,,,,,,,,,,,,Synthetic demo financing settlement 900572,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220106120000,,,,,,,,,,,,,,,,,,,,,,,,,
20220107,900536,21,0,1,D04,Demo Logistics,5020,Demo Inventory Adjustment,V001,Demo Vendor Keystone,Q5,Taxable purchase 10%,46110,4192,1,D04,Demo Logistics,2000,Demo Accounts Payable,V001,Demo Vendor Keystone,00,Out of scope,46110,0,Synthetic demo purchase on account 900536,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220107120000,V001,Demo Vendor Keystone,,,,,,,V001,Demo Vendor Keystone,,,,,,,,,,,,,,,
20220107,900538,21,0,1,D03,Demo Operations,7000,Demo Taxes and Dues,V001,Demo Vendor Keystone,P0,Non-taxable purchase,57370,0,1,D03,Demo Operations,1110,Demo North Current Deposit,B002,North Demo Bank,00,Out of scope,57370,0,Synthetic demo operating expense 900538,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220107120000,V001,Demo Vendor Keystone,,,,,,,B002,North Demo Bank,,,,,,,,,,,,,,,
20220107,900548,21,0,1,D05,Demo Digital Services,6100,Demo Repairs,V001,Demo Vendor Keystone,Q5,Taxable purchase 10%,26960,2451,1,D05,Demo Digital Services,1120,Demo Harbor Ordinary Deposit,B003,Harbor Demo Bank,00,Out of scope,26960,0,Synthetic demo operating expense 900548,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220107120000,V001,Demo Vendor Keystone,,,,,,,B003,Harbor Demo Bank,,,,,,,,,,,,,,,
20220107,900552,21,0,1,D02,Demo Administration,6000,Demo Salaries,,,00,Out of scope,88750,0,1,D02,Demo Administration,1100,Demo Central Ordinary Deposit,B001,Demo Central Bank,00,Out of scope,403430,0,Synthetic demo monthly payroll bundle 900552,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220107120000,,,,,,,,,B001,Demo Central Bank,,,,,,,,,,,,,,,
20220107,900552,21,0,1,D02,Demo Administration,6010,Demo Statutory Welfare,,,00,Out of scope,56480,0,,,,,,,,,,,,Synthetic demo monthly payroll bundle 900552,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220107120000,,,,,,,,,,,,,,,,,,,,,,,,,
20220107,900552,21,0,1,D02,Demo Administration,2110,Demo Payroll Withholding,,,00,Out of scope,258200,0,,,,,,,,,,,,Synthetic demo monthly payroll bundle 900552,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220107120000,,,,,,,,,,,,,,,,,,,,,,,,,
20220107,900566,21,0,1,D04,Demo Logistics,5020,Demo Inventory Adjustment,V001,Demo Vendor Keystone,Q5,Taxable purchase 10%,154460,14042,1,D04,Demo Logistics,2000,Demo Accounts Payable,V001,Demo Vendor Keystone,00,Out of scope,154460,0,Synthetic demo purchase on account 900566,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220107120000,V001,Demo Vendor Keystone,,,,,,,V001,Demo Vendor Keystone,,,,,,,,,,,,,,,
20220107,900567,21,0,1,D04,Demo Logistics,2000,Demo Accounts Payable,V006,Demo Vendor Prairie,00,Out of scope,132130,0,1,D04,Demo Logistics,1100,Demo Central Ordinary Deposit,B001,Demo Central Bank,00,Out of scope,132130,0,Synthetic demo vendor settlement 900567,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220107120000,V006,Demo Vendor Prairie,,,,,,,B001,Demo Central Bank,,,,,,,,,,,,,,,
20220107,900569,21,0,1,D05,Demo Digital Services,1400,Demo Prepaid Expenses,S006,Demo Insurance Services,00,Out of scope,64800,0,1,D05,Demo Digital Services,1120,Demo Harbor Ordinary Deposit,B003,Harbor Demo Bank,00,Out of scope,64800,0,Synthetic demo prepaid service 900569,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220107120000,S006,Demo Insurance Services,,,,,,,B003,Harbor Demo Bank,,,,,,,,,,,,,,,
20220107,900590,21,0,1,D01,Demo Sales,1200,Demo Accounts Receivable,C001,Demo Customer Aurora,00,Out of scope,441180,0,1,D01,Demo Sales,4020,Demo Other Operating Revenue,C001,Demo Customer Aurora,B5,Taxable sale 10%,441180,40107,Synthetic demo credit sale 900590,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220107120000,C001,Demo Customer Aurora,,,,,,,C001,Demo Customer Aurora,,,,,,,,,,,,,,,
20220108,900532,21,0,1,D01,Demo Sales,1200,Demo Accounts Receivable,C007,Demo Customer Grove,00,Out of scope,278710,0,1,D01,Demo Sales,4010,Demo Service Revenue,C007,Demo Customer Grove,B5,Taxable sale 10%,278710,25337,Synthetic demo credit sale 900532,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220108120000,C007,Demo Customer Grove,,,,,,,C007,Demo Customer Grove,,,,,,,,,,,,,,,
20220108,900539,21,0,1,D05,Demo Digital Services,1400,Demo Prepaid Expenses,S006,Demo Insurance Services,00,Out of scope,142580,0,1,D05,Demo Digital Services,1120,Demo Harbor Ordinary Deposit,B003,Harbor Demo Bank,00,Out of scope,142580,0,Synthetic demo prepaid service 900539,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220108120000,S006,Demo Insurance Services,,,,,,,B003,Harbor Demo Bank,,,,,,,,,,,,,,,
20220108,900545,21,0,1,D04,Demo Logistics,5020,Demo Inventory Adjustment,V006,Demo Vendor Prairie,Q5,Taxable purchase 10%,145800,13255,1,D04,Demo Logistics,2000,Demo Accounts Payable,V006,Demo Vendor Prairie,00,Out of scope,145800,0,Synthetic demo purchase on account 900545,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220108120000,V006,Demo Vendor Prairie,,,,,,,V006,Demo Vendor Prairie,,,,,,,,,,,,,,,
20220108,900547,21,0,1,D04,Demo Logistics,2000,Demo Accounts Payable,V006,Demo Vendor Prairie,00,Out of scope,29050,0,1,D04,Demo Logistics,1110,Demo North Current Deposit,B002,North Demo Bank,00,Out of scope,29050,0,Synthetic demo vendor settlement 900547,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220108120000,V006,Demo Vendor Prairie,,,,,,,B002,North Demo Bank,,,,,,,,,,,,,,,
20220108,900571,21,0,1,D01,Demo Sales,1200,Demo Accounts Receivable,C004,Demo Customer Dawn,00,Out of scope,462720,0,1,D01,Demo Sales,4010,Demo Service Revenue,C004,Demo Customer Dawn,B5,Taxable sale 10%,462720,42065,Synthetic demo credit sale 900571,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220108120000,C004,Demo Customer Dawn,,,,,,,C004,Demo Customer Dawn,,,,,,,,,,,,,,,
20220109,900550,21,0,1,D01,Demo Sales,1200,Demo Accounts Receivable,C001,Demo Customer Aurora,00,Out of scope,257130,0,1,D01,Demo Sales,4010,Demo Service Revenue,C001,Demo Customer Aurora,B5,Taxable sale 10%,257130,23375,Synthetic demo credit sale 900550,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220109120000,C001,Demo Customer Aurora,,,,,,,C001,Demo Customer Aurora,,,,,,,,,,,,,,,
20220109,900562,21,0,1,D01,Demo Sales,1110,Demo North Current Deposit,B002,North Demo Bank,00,Out of scope,602730,0,,,,,,,,,,,,Synthetic demo mixed sales and receipt 900562,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220109120000,B002,North Demo Bank,,,,,,,,,,,,,,,,,,,,,,,
20220109,900562,21,0,1,D01,Demo Sales,1200,Demo Accounts Receivable,C003,Demo Customer Cobalt,00,Out of scope,141390,0,,,,,,,,,,,,Synthetic demo mixed sales and receipt 900562,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220109120000,C003,Demo Customer Cobalt,,,,,,,,,,,,,,,,,,,,,,,
20220109,900562,21,0,,,,,,,,,,,,1,D01,Demo Sales,4000,Demo Product Sales,C004,Demo Customer Dawn,B5,Taxable sale 10%,186030,16912,Synthetic demo mixed sales and receipt 900562,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220109120000,,,,,,,,,C004,Demo Customer Dawn,,,,,,,,,,,,,,,
20220109,900562,21,0,,,,,,,,,,,,1,D01,Demo Sales,4010,Demo Service Revenue,C005,Demo Customer Elm,B5,Taxable sale 10%,558090,50735,Synthetic demo mixed sales and receipt 900562,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220109120000,,,,,,,,,C005,Demo Customer Elm,,,,,,,,,,,,,,,
20220109,900589,21,0,1,D05,Demo Digital Services,1400,Demo Prepaid Expenses,S002,Demo Energy Services,00,Out of scope,199900,0,1,D05,Demo Digital Services,1110,Demo North Current Deposit,B002,North Demo Bank,00,Out of scope,199900,0,Synthetic demo prepaid service 900589,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220109120000,S002,Demo Energy Services,,,,,,,B002,North Demo Bank,,,,,,,,,,,,,,,
20220110,900553,21,0,1,D01,Demo Sales,1110,Demo North Current Deposit,B002,North Demo Bank,00,Out of scope,60010,0,1,D01,Demo Sales,1200,Demo Accounts Receivable,C010,Demo Customer Juniper,00,Out of scope,60010,0,Synthetic demo customer receipt 900553,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220110120000,B002,North Demo Bank,,,,,,,C010,Demo Customer Juniper,,,,,,,,,,,,,,,
20220110,900558,21,0,1,D02,Demo Administration,6020,Demo Office Rent,V001,Demo Vendor Keystone,Q5,Taxable purchase 10%,178370,16215,1,D02,Demo Administration,1100,Demo Central Ordinary Deposit,B001,Demo Central Bank,00,Out of scope,178370,0,Synthetic demo operating expense 900558,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220110120000,V001,Demo Vendor Keystone,,,,,,,B001,Demo Central Bank,,,,,,,,,,,,,,,
20220111,900565,21,0,1,D03,Demo Operations,6030,Demo Utilities,S002,Demo Energy Services,Q5,Taxable purchase 10%,67830,6166,1,D03,Demo Operations,1110,Demo North Current Deposit,B002,North Demo Bank,00,Out of scope,452200,0,Synthetic demo operating cost bundle 900565,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220111120000,S002,Demo Energy Services,,,,,,,B002,North Demo Bank,,,,,,,,,,,,,,,
20220111,900565,21,0,1,D03,Demo Operations,6040,Demo Communication,S003,Demo Network Services,Q5,Taxable purchase 10%,126610,11510,,,,,,,,,,,,Synthetic demo operating cost bundle 900565,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220111120000,S003,Demo Network Services,,,,,,,,,,,,,,,,,,,,,,,
20220111,900565,21,0,1,D03,Demo Operations,6060,Demo Office Supplies,V006,Demo Vendor Prairie,Q5,Taxable purchase 10%,257760,23433,,,,,,,,,,,,Synthetic demo operating cost bundle 900565,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220111120000,V006,Demo Vendor Prairie,,,,,,,,,,,,,,,,,,,,,,,
20220111,900577,21,0,1,D04,Demo Logistics,2000,Demo Accounts Payable,V006,Demo Vendor Prairie,00,Out of scope,300330,0,1,D04,Demo Logistics,1110,Demo North Current Deposit,B002,North Demo Bank,00,Out of scope,300330,0,Synthetic demo vendor settlement 900577,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220111120000,V006,Demo Vendor Prairie,,,,,,,B002,North Demo Bank,,,,,,,,,,,,,,,
20220111,900579,21,0,1,D05,Demo Digital Services,1400,Demo Prepaid Expenses,S004,Demo Logistics Services,00,Out of scope,234850,0,1,D05,Demo Digital Services,1100,Demo Central Ordinary Deposit,B001,Demo Central Bank,00,Out of scope,234850,0,Synthetic demo prepaid service 900579,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220111120000,S004,Demo Logistics Services,,,,,,,B001,Demo Central Bank,,,,,,,,,,,,,,,
20220112,900551,21,0,1,D01,Demo Sales,1200,Demo Accounts Receivable,C004,Demo Customer Dawn,00,Out of scope,199900,0,1,D01,Demo Sales,4020,Demo Other Operating Revenue,C004,Demo Customer Dawn,B5,Taxable sale 10%,199900,18173,Synthetic demo credit sale 900551,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220112120000,C004,Demo Customer Dawn,,,,,,,C004,Demo Customer Dawn,,,,,,,,,,,,,,,
20220113,900556,21,0,1,D01,Demo Sales,1110,Demo North Current Deposit,B002,North Demo Bank,00,Out of scope,381270,0,,,,,,,,,,,,Synthetic demo mixed sales and receipt 900556,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220113120000,B002,North Demo Bank,,,,,,,,,,,,,,,,,,,,,,,
20220113,900556,21,0,1,D01,Demo Sales,1200,Demo Accounts Receivable,C007,Demo Customer Grove,00,Out of scope,324790,0,,,,,,,,,,,,Synthetic demo mixed sales and receipt 900556,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220113120000,C007,Demo Customer Grove,,,,,,,,,,,,,,,,,,,,,,,
20220113,900556,21,0,,,,,,,,,,,,1,D01,Demo Sales,4000,Demo Product Sales,C008,Demo Customer Halo,B5,Taxable sale 10%,105900,9627,Synthetic demo mixed sales and receipt 900556,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220113120000,,,,,,,,,C008,Demo Customer Halo,,,,,,,,,,,,,,,
20220113,900556,21,0,,,,,,,,,,,,1,D01,Demo Sales,4010,Demo Service Revenue,C009,Demo Customer Indigo,B5,Taxable sale 10%,600160,54560,Synthetic demo mixed sales and receipt 900556,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220113120000,,,,,,,,,C009,Demo Customer Indigo,,,,,,,,,,,,,,,
20220113,900575,21,0,1,D04,Demo Logistics,5020,Demo Inventory Adjustment,V006,Demo Vendor Prairie,Q6,Taxable purchase 8%,133180,9865,1,D04,Demo Logistics,2000,Demo Accounts Payable,V006,Demo Vendor Prairie,00,Out of scope,133180,0,Synthetic demo purchase on account 900575,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220113120000,V006,Demo Vendor Prairie,,,,,,,V006,Demo Vendor Prairie,,,,,,,,,,,,,,,
20220114,900559,21,0,1,D03,Demo Operations,6030,Demo Utilities,S002,Demo Energy Services,Q5,Taxable purchase 10%,230110,20919,1,D03,Demo Operations,1110,Demo North Current Deposit,B002,North Demo Bank,00,Out of scope,522990,0,Synthetic demo operating cost bundle 900559,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220114120000,S002,Demo Energy Services,,,,,,,B002,North Demo Bank,,,,,,,,,,,,,,,
20220114,900559,21,0,1,D03,Demo Operations,6040,Demo Communication,S003,Demo Network Services,Q5,Taxable purchase 10%,26140,2376,,,,,,,,,,,,Synthetic demo operating cost bundle 900559,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220114120000,S003,Demo Network Services,,,,,,,,,,,,,,,,,,,,,,,
20220114,900559,21,0,1,D03,Demo Operations,6060,Demo Office Supplies,V010,Demo Vendor Tandem,Q5,Taxable purchase 10%,266740,24249,,,,,,,,,,,,Synthetic demo operating cost bundle 900559,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220114120000,V010,Demo Vendor Tandem,,,,,,,,,,,,,,,,,,,,,,,
20220114,900576,21,0,1,D04,Demo Logistics,5000,Demo Purchases,V001,Demo Vendor Keystone,Q5,Taxable purchase 10%,394400,35855,1,D04,Demo Logistics,2000,Demo Accounts Payable,V001,Demo Vendor Keystone,00,Out of scope,394400,0,Synthetic demo purchase on account 900576,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220114120000,V001,Demo Vendor Keystone,,,,,,,V001,Demo Vendor Keystone,,,,,,,,,,,,,,,
20220115,900578,21,0,1,D06,Demo Management,2200,Demo Short-term Loans,,,00,Out of scope,152110,0,1,D06,Demo Management,1120,Demo Harbor Ordinary Deposit,B003,Harbor Demo Bank,00,Out of scope,271640,0,Synthetic demo financing settlement 900578,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220115120000,,,,,,,,,B003,Harbor Demo Bank,,,,,,,,,,,,,,,
20220115,900578,21,0,1,D06,Demo Management,6070,Demo Bank Fees,B003,Harbor Demo Bank,00,Out of scope,51610,0,,,,,,,,,,,,Synthetic demo financing settlement 900578,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220115120000,B003,Harbor Demo Bank,,,,,,,,,,,,,,,,,,,,,,,
20220115,900578,21,0,1,D06,Demo Management,7000,Demo Taxes and Dues,,,P0,Non-taxable purchase,67920,0,,,,,,,,,,,,Synthetic demo financing settlement 900578,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220115120000,,,,,,,,,,,,,,,,,,,,,,,,,
20220116,900537,21,0,1,D01,Demo Sales,2000,Demo Accounts Payable,V008,Demo Vendor Rivulet,00,Out of scope,217690,0,,,,,,,,,,,,Synthetic demo multi-vendor settlement 900537,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220116120000,V008,Demo Vendor Rivulet,,,,,,,,,,,,,,,,,,,,,,,
20220116,900537,21,0,1,D01,Demo Sales,2100,Demo Accrued Payables,V001,Demo Vendor Keystone,00,Out of scope,209160,0,,,,,,,,,,,,Synthetic demo multi-vendor settlement 900537,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220116120000,V001,Demo Vendor Keystone,,,,,,,,,,,,,,,,,,,,,,,
20220116,900537,21,0,,,,,,,,,,,,1,D01,Demo Sales,1100,Demo Central Ordinary Deposit,B001,Demo Central Bank,00,Out of scope,115240,0,Synthetic demo multi-vendor settlement 900537,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220116120000,,,,,,,,,B001,Demo Central Bank,,,,,,,,,,,,,,,
20220116,900537,21,0,,,,,,,,,,,,1,D01,Demo Sales,1110,Demo North Current Deposit,B002,North Demo Bank,00,Out of scope,311610,0,Synthetic demo multi-vendor settlement 900537,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220116120000,,,,,,,,,B002,North Demo Bank,,,,,,,,,,,,,,,
20220116,900587,21,0,1,D01,Demo Sales,2000,Demo Accounts Payable,V008,Demo Vendor Rivulet,00,Out of scope,59520,0,,,,,,,,,,,,Synthetic demo multi-vendor settlement 900587,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220116120000,V008,Demo Vendor Rivulet,,,,,,,,,,,,,,,,,,,,,,,
20220116,900587,21,0,1,D01,Demo Sales,2100,Demo Accrued Payables,V001,Demo Vendor Keystone,00,Out of scope,115540,0,,,,,,,,,,,,Synthetic demo multi-vendor settlement 900587,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220116120000,V001,Demo Vendor Keystone,,,,,,,,,,,,,,,,,,,,,,,
20220116,900587,21,0,,,,,,,,,,,,1,D01,Demo Sales,1120,Demo Harbor Ordinary Deposit,B003,Harbor Demo Bank,00,Out of scope,77020,0,Synthetic demo multi-vendor settlement 900587,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220116120000,,,,,,,,,B003,Harbor Demo Bank,,,,,,,,,,,,,,,
20220116,900587,21,0,,,,,,,,,,,,1,D01,Demo Sales,1100,Demo Central Ordinary Deposit,B001,Demo Central Bank,00,Out of scope,98040,0,Synthetic demo multi-vendor settlement 900587,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220116120000,,,,,,,,,B001,Demo Central Bank,,,,,,,,,,,,,,,
20220117,900544,21,0,1,D01,Demo Sales,1110,Demo North Current Deposit,B002,North Demo Bank,00,Out of scope,175540,0,1,D01,Demo Sales,1200,Demo Accounts Receivable,C003,Demo Customer Cobalt,00,Out of scope,175540,0,Synthetic demo customer receipt 900544,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220117120000,B002,North Demo Bank,,,,,,,C003,Demo Customer Cobalt,,,,,,,,,,,,,,,
20220117,900557,21,0,1,D04,Demo Logistics,2000,Demo Accounts Payable,V006,Demo Vendor Prairie,00,Out of scope,308740,0,1,D04,Demo Logistics,1120,Demo Harbor Ordinary Deposit,B003,Harbor Demo Bank,00,Out of scope,308740,0,Synthetic demo vendor settlement 900557,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220117120000,V006,Demo Vendor Prairie,,,,,,,B003,Harbor Demo Bank,,,,,,,,,,,,,,,
20220119,900546,21,0,1,D02,Demo Administration,6000,Demo Salaries,,,00,Out of scope,198150,0,1,D02,Demo Administration,1100,Demo Central Ordinary Deposit,B001,Demo Central Bank,00,Out of scope,762150,0,Synthetic demo monthly payroll bundle 900546,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220119120000,,,,,,,,,B001,Demo Central Bank,,,,,,,,,,,,,,,
